Season,Name,Team,Name,Team,Season,IP,Pitches,K%,NameASCII,PlayerId,MLBAMID
2018,"John Gant","STL","John Gant","STL",2018,114,1875,0.19507187,"John Gant",13684,607231
2018,"Sal Romano","CIN","Sal Romano","CIN",2018,145.2,2404,0.16304348,"Sal Romano",13690,607219
2018,"Chris Stratton","SFG","Chris Stratton","SFG",2018,145,2455,0.1792,"Chris Stratton",13761,608717
2018,"Zach Eflin","PHI","Zach Eflin","PHI",2018,128,2040,0.22445255,"Zach Eflin",13774,621107
2018,"Alex Wood","LAD","Alex Wood","LAD",2018,151.2,2443,0.21193093,"Alex Wood",13781,622072
2018,"Brent Suter","MIL","Brent Suter","MIL",2018,101.1,1638,0.19811321,"Brent Suter",13942,608718
2018,"Kevin Gausman","- - -","Kevin Gausman","- - -",2018,183.2,3004,0.19072165,"Kevin Gausman",14107,592332
2018,"Lance McCullers Jr.","HOU","Lance McCullers Jr.","HOU",2018,128.1,2108,0.26944972,"Lance McCullers Jr.",14120,621121
2018,"José Berríos","MIN","José Berríos","MIN",2018,192.1,3068,0.25345044,"Jose Berrios",14168,621244
2018,"Ty Blach","SFG","Ty Blach","SFG",2018,118.2,1879,0.14648438,"Ty Blach",14361,621389
2018,"Tyler Glasnow","- - -","Tyler Glasnow","- - -",2018,111.2,1855,0.29059829,"Tyler Glasnow",14374,607192
2018,"Dereck Rodríguez","SFG","Dereck Rodríguez","SFG",2018,118.1,1863,0.18275154,"Dereck Rodriguez",14509,605446
2018,"Dylan Covey","CHW","Dylan Covey","CHW",2018,121.2,2053,0.16789668,"Dylan Covey",14825,592229
2018,"Zack Godley","ARI","Zack Godley","ARI",2018,178.1,3008,0.23388116,"Zack Godley",14862,643327
2018,"Jon Gray","COL","Jon Gray","COL",2018,172.1,2800,0.24629879,"Jon Gray",14916,592351
2018,"Germán Márquez","COL","Germán Márquez","COL",2018,196,3121,0.28151775,"German Marquez",15038,608566
2018,"Andrew Heaney","LAA","Andrew Heaney","LAA",2018,180,2755,0.24032043,"Andrew Heaney",15423,571760
2018,"Matthew Boyd","DET","Matthew Boyd","DET",2018,170.1,2860,0.22425952,"Matthew Boyd",15440,571510
2018,"Nick Pivetta","PHI","Nick Pivetta","PHI",2018,164,2846,0.27089337,"Nick Pivetta",15454,601713
2018,"Marco Gonzales","SEA","Marco Gonzales","SEA",2018,166.2,2564,0.21137026,"Marco Gonzales",15467,594835
2018,"Lucas Giolito","CHW","Lucas Giolito","CHW",2018,173.1,3007,0.16129032,"Lucas Giolito",15474,608337
2018,"Luis Castillo","CIN","Luis Castillo","CIN",2018,169.2,2778,0.23305085,"Luis Castillo",15689,622491
2018,"Brad Keller","KCR","Brad Keller","KCR",2018,140.1,2234,0.16466552,"Brad Keller",15734,641745
2018,"Masahiro Tanaka","NYY","Masahiro Tanaka","NYY",2018,156,2398,0.2503937,"Masahiro Tanaka",15764,547888
2018,"Sean Manaea","OAK","Sean Manaea","OAK",2018,160.2,2371,0.16513761,"Sean Manaea",15873,640455
2018,"Luis Severino","NYY","Luis Severino","NYY",2018,191.1,3152,0.28205128,"Luis Severino",15890,622663
2018,"David Hess","BAL","David Hess","BAL",2018,103.1,1752,0.16299559,"David Hess",16130,605276
2018,"Carlos Rodón","CHW","Carlos Rodón","CHW",2018,120.2,1966,0.17612524,"Carlos Rodon",16137,607074
2018,"Aaron Nola","PHI","Aaron Nola","PHI",2018,212.1,3212,0.26955475,"Aaron Nola",16149,605400
2018,"Kyle Freeland","COL","Kyle Freeland","COL",2018,202.1,3250,0.2049763,"Kyle Freeland",16256,607536
2018,"Tyler Mahle","CIN","Tyler Mahle","CIN",2018,112,2071,0.21696252,"Tyler Mahle",16358,641816
2018,"Reynaldo López","CHW","Reynaldo López","CHW",2018,188.2,3084,0.18898623,"Reynaldo Lopez",16400,625643
2018,"Ryan Yarbrough","TBR","Ryan Yarbrough","TBR",2018,147.1,2398,0.20382166,"Ryan Yarbrough",16502,642232
2018,"Luke Weaver","STL","Luke Weaver","STL",2018,136.1,2386,0.19868637,"Luke Weaver",16918,596133
2018,"Sean Newcomb","ATL","Sean Newcomb","ATL",2018,164,2921,0.22988506,"Sean Newcomb",16943,656794
2018,"Trevor Williams","PIT","Trevor Williams","PIT",2018,170.2,2723,0.17974322,"Trevor Williams",16977,592866
2018,"Daniel Mengden","OAK","Daniel Mengden","OAK",2018,115.2,1775,0.1512605,"Daniel Mengden",16980,596043
2018,"Jack Flaherty","STL","Jack Flaherty","STL",2018,151,2587,0.29593496,"Jack Flaherty",17479,656427
2018,"Andrew Suárez","SFG","Andrew Suárez","SFG",2018,160.1,2492,0.19548872,"Andrew Suarez",18300,605498
2018,"Jaime Barria","LAA","Jaime Barria","LAA",2018,129.1,2171,0.18249534,"Jaime Barria",18356,642545
2018,"Kenta Maeda","LAD","Kenta Maeda","LAD",2018,125.1,2051,0.28759398,"Kenta Maeda",18498,628317
2018,"Trevor Richards","MIA","Trevor Richards","MIA",2018,126.1,2232,0.23765996,"Trevor Richards",19309,670950
2018,"Eric Lauer","SDP","Eric Lauer","SDP",2018,112,2026,0.1984127,"Eric Lauer",19316,641778
2018,"Joey Lucchesi","SDP","Joey Lucchesi","SDP",2018,130,2158,0.26459854,"Joey Lucchesi",19320,664192
2018,"Walker Buehler","LAD","Walker Buehler","LAD",2018,137.1,2173,0.27911275,"Walker Buehler",19374,621111
2018,"Shane Bieber","CLE","Shane Bieber","CLE",2018,114.2,1805,0.24329897,"Shane Bieber",19427,669456
2019,"CC Sabathia","NYY","CC Sabathia","NYY",2019,107.1,1729,0.22863248,"CC Sabathia",404,282332
2019,"Zack Greinke","- - -","Zack Greinke","- - -",2019,208.2,3113,0.2308642,"Zack Greinke",1943,425844
2019,"Iván Nova","CHW","Iván Nova","CHW",2019,187,3005,0.14143921,"Ivan Nova",1994,467100
2019,"Clayton Kershaw","LAD","Clayton Kershaw","LAD",2019,178.1,2672,0.26770538,"Clayton Kershaw",2036,477132
2019,"Adam Wainwright","STL","Adam Wainwright","STL",2019,171.2,2876,0.20536913,"Adam Wainwright",2233,425794
2019,"Lance Lynn","TEX","Lance Lynn","TEX",2019,208.1,3553,0.28114286,"Lance Lynn",2520,458681
2019,"Jhoulys Chacín","- - -","Jhoulys Chacín","- - -",2019,103.1,1945,0.21489362,"Jhoulys Chacin",2608,468504
2019,"Rick Porcello","BOS","Rick Porcello","BOS",2019,174.1,2960,0.18619792,"Rick Porcello",2717,519144
2019,"Max Scherzer","WSN","Max Scherzer","WSN",2019,172.1,2770,0.35064935,"Max Scherzer",3137,453286
2019,"David Price","BOS","David Price","BOS",2019,107.1,1862,0.27947598,"David Price",3184,456034
2019,"Jeff Samardzija","SFG","Jeff Samardzija","SFG",2019,181.1,3006,0.18918919,"Jeff Samardzija",3254,502188
2019,"Aníbal Sánchez","WSN","Aníbal Sánchez","WSN",2019,166,2690,0.18820225,"Anibal Sanchez",3284,434671
2019,"Danny Duffy","KCR","Danny Duffy","KCR",2019,130.2,2161,0.20720721,"Danny Duffy",3542,518633
2019,"Jake Arrieta","PHI","Jake Arrieta","PHI",2019,135.2,2192,0.18518519,"Jake Arrieta",4153,453562
2019,"Jordan Zimmermann","DET","Jordan Zimmermann","DET",2019,112,1866,0.16269841,"Jordan Zimmermann",4505,519455
2019,"Charlie Morton","TBR","Charlie Morton","TBR",2019,194.2,3139,0.30379747,"Charlie Morton",4676,450203
2019,"Jon Lester","CHC","Jon Lester","CHC",2019,171.2,3043,0.21596859,"Jon Lester",4930,452657
2019,"Cole Hamels","CHC","Cole Hamels","CHC",2019,141.2,2394,0.23176661,"Cole Hamels",4972,430935
2019,"Wade LeBlanc","SEA","Wade LeBlanc","SEA",2019,121.1,1955,0.17293233,"Wade LeBlanc",5221,453281
2019,"Michael Pineda","MIN","Michael Pineda","MIN",2019,146,2278,0.23333333,"Michael Pineda",5372,501381
2019,"Madison Bumgarner","SFG","Madison Bumgarner","SFG",2019,207.2,3244,0.24052133,"Madison Bumgarner",5524,518516
2019,"Trevor Cahill","LAA","Trevor Cahill","LAA",2019,102.1,1788,0.17802198,"Trevor Cahill",6249,502239
2019,"Chris Archer","PIT","Chris Archer","PIT",2019,119.2,2098,0.27186312,"Chris Archer",6345,502042
2019,"Jake Odorizzi","MIN","Jake Odorizzi","MIN",2019,159,2787,0.27051672,"Jake Odorizzi",6397,543606
2019,"Julio Teheran","ATL","Julio Teheran","ATL",2019,174.2,3036,0.21485411,"Julio Teheran",6797,527054
2019,"Chase Anderson","MIL","Chase Anderson","MIL",2019,139,2392,0.20945946,"Chase Anderson",6895,502624
2019,"Martín Pérez","MIN","Martín Pérez","MIN",2019,165.1,2772,0.18317503,"Martin Perez",6902,527048
2019,"J.A. Happ","NYY","J.A. Happ","NYY",2019,161.1,2696,0.20648968,"J.A. Happ",7410,457918
2019,"Jordan Lyles","- - -","Jordan Lyles","- - -",2019,141,2456,0.24373957,"Jordan Lyles",7593,543475
2019,"Tommy Milone","SEA","Tommy Milone","SEA",2019,111.2,1750,0.20750552,"Tommy Milone",7608,543548
2019,"Mike Fiers","OAK","Mike Fiers","OAK",2019,184.2,2899,0.16710875,"Mike Fiers",7754,571666
2019,"Jason Vargas","- - -","Jason Vargas","- - -",2019,149.2,2505,0.19106317,"Jason Vargas",8044,450306
2019,"Brett Anderson","OAK","Brett Anderson","OAK",2019,176,2659,0.12113055,"Brett Anderson",8223,474463
2019,"Homer Bailey","- - -","Homer Bailey","- - -",2019,163.1,2836,0.21408046,"Homer Bailey",8362,456701
2019,"Justin Verlander","HOU","Justin Verlander","HOU",2019,223,3448,0.35419126,"Justin Verlander",8700,434378
2019,"Tanner Roark","- - -","Tanner Roark","- - -",2019,165.1,2992,0.21883657,"Tanner Roark",8753,543699
2019,"Wade Miley","HOU","Wade Miley","HOU",2019,167.1,2968,0.19444444,"Wade Miley",8779,489119
2019,"Andrew Cashner","- - -","Andrew Cashner","- - -",2019,150,2511,0.16981132,"Andrew Cashner",8782,488768
2019,"Patrick Corbin","WSN","Patrick Corbin","WSN",2019,202,3299,0.28502994,"Patrick Corbin",9323,571578
2019,"Dallas Keuchel","ATL","Dallas Keuchel","ATL",2019,112.2,1864,0.18685832,"Dallas Keuchel",9434,572971
2019,"Miles Mikolas","STL","Miles Mikolas","STL",2019,184,2867,0.18848168,"Miles Mikolas",9803,571945
2019,"Mike Minor","TEX","Mike Minor","TEX",2019,208.1,3358,0.23174971,"Mike Minor",10021,501985
2019,"Kyle Gibson","MIN","Kyle Gibson","MIN",2019,160,2764,0.2266289,"Kyle Gibson",10123,502043
2019,"Mike Leake","- - -","Mike Leake","- - -",2019,197,2975,0.15209581,"Mike Leake",10130,502190
2019,"Stephen Strasburg","WSN","Stephen Strasburg","WSN",2019,209,3384,0.29845422,"Stephen Strasburg",10131,544931
2019,"Zack Wheeler","NYM","Zack Wheeler","NYM",2019,195.1,3159,0.23550725,"Zack Wheeler",10310,554430
2019,"Chris Sale","BOS","Chris Sale","BOS",2019,147.1,2466,0.35620915,"Chris Sale",10603,519242
2019,"Mike Foltynewicz","ATL","Mike Foltynewicz","ATL",2019,117,1888,0.21384929,"Mike Foltynewicz",10811,592314
2019,"Jacob deGrom","NYM","Jacob deGrom","NYM",2019,204,3297,0.31716418,"Jacob deGrom",10954,594798
2019,"Merrill Kelly","ARI","Merrill Kelly","ARI",2019,183.1,2962,0.2033462,"Merrill Kelly",11156,518876
2019,"Vince Velasquez","PHI","Vince Velasquez","PHI",2019,117.1,2120,0.25193798,"Vince Velasquez",11189,592826
2019,"Jose Quintana","CHC","Jose Quintana","CHC",2019,171,2826,0.20402685,"Jose Quintana",11423,500779
2019,"Drew Pomeranz","- - -","Drew Pomeranz","- - -",2019,104,1956,0.3010989,"Drew Pomeranz",11426,519141
2019,"Robbie Ray","ARI","Robbie Ray","ARI",2019,174.1,3064,0.3145917,"Robbie Ray",11486,592662
2019,"Aaron Sanchez","- - -","Aaron Sanchez","- - -",2019,131.1,2305,0.19008264,"Aaron Sanchez",11490,592717
2019,"Drew Smyly","- - -","Drew Smyly","- - -",2019,114,2130,0.23346304,"Drew Smyly",11760,592767
2019,"Noah Syndergaard","NYM","Noah Syndergaard","NYM",2019,197.2,3095,0.24484848,"Noah Syndergaard",11762,592789
2019,"James Paxton","NYY","James Paxton","NYY",2019,150.2,2665,0.29383886,"James Paxton",11828,572020
2019,"Kyle Hendricks","CHC","Kyle Hendricks","CHC",2019,177,2698,0.20547945,"Kyle Hendricks",12049,543294
2019,"Aaron Brooks","- - -","Aaron Brooks","- - -",2019,110,1899,0.17012448,"Aaron Brooks",12272,605156
2019,"Chris Bassitt","OAK","Chris Bassitt","OAK",2019,144,2430,0.23039216,"Chris Bassitt",12304,605135
2019,"Trevor Bauer","- - -","Trevor Bauer","- - -",2019,213,3687,0.27771679,"Trevor Bauer",12703,545333
2019,"Adrian Houser","MIL","Adrian Houser","MIL",2019,111.1,1810,0.25324675,"Adrian Houser",12718,605288
2019,"Sonny Gray","CIN","Sonny Gray","CIN",2019,175.1,2909,0.28954802,"Sonny Gray",12768,543243
2019,"Mike Clevinger","CLE","Mike Clevinger","CLE",2019,126,2090,0.33867735,"Mike Clevinger",12808,605182
2019,"Dylan Bundy","BAL","Dylan Bundy","BAL",2019,161.2,2778,0.23142857,"Dylan Bundy",12917,605164
2019,"Gabriel Ynoa","BAL","Gabriel Ynoa","BAL",2019,110.2,1815,0.13958333,"Gabriel Ynoa",12938,593679
2019,"Joe Musgrove","PIT","Joe Musgrove","PIT",2019,170.1,2657,0.21866295,"Joe Musgrove",12970,605397
2019,"Anthony DeSclafani","CIN","Anthony DeSclafani","CIN",2019,166.2,2668,0.23994253,"Anthony DeSclafani",13050,543101
2019,"Yu Darvish","CHC","Yu Darvish","CHC",2019,178.2,2848,0.31326949,"Yu Darvish",13074,506433
2019,"Gerrit Cole","HOU","Gerrit Cole","HOU",2019,212.1,3362,0.39902081,"Gerrit Cole",13125,543037
2019,"Eduardo Rodriguez","BOS","Eduardo Rodriguez","BOS",2019,203.1,3495,0.24796275,"Eduardo Rodriguez",13164,593958
2019,"Zach Davies","MIL","Zach Davies","MIL",2019,159.2,2680,0.15178571,"Zach Davies",13183,605200
2019,"Adrian Sampson","TEX","Adrian Sampson","TEX",2019,125.1,2056,0.17939609,"Adrian Sampson",13339,592716
2019,"Steven Matz","NYM","Steven Matz","NYM",2019,160.1,2702,0.22141823,"Steven Matz",13361,571927
2019,"Marcus Stroman","- - -","Marcus Stroman","- - -",2019,184.1,3047,0.20542636,"Marcus Stroman",13431,573186
2019,"Daniel Norris","DET","Daniel Norris","DET",2019,144.1,2361,0.20491803,"Daniel Norris",13475,596057
2019,"Blake Snell","TBR","Blake Snell","TBR",2019,107,1891,0.33333333,"Blake Snell",13543,605483
2019,"Jakob Junis","KCR","Jakob Junis","KCR",2019,175.1,2926,0.21271077,"Jakob Junis",13619,596001
2019,"Max Fried","ATL","Max Fried","ATL",2019,165.2,2670,0.24643875,"Max Fried",13743,608331
2019,"Zach Eflin","PHI","Zach Eflin","PHI",2019,163.1,2571,0.18297872,"Zach Eflin",13774,621107
2019,"Matt Strahm","SDP","Matt Strahm","SDP",2019,114.2,1789,0.24229979,"Matt Strahm",13799,621381
2019,"Michael Wacha","STL","Michael Wacha","STL",2019,126.2,2199,0.18505338,"Michael Wacha",14078,608379
2019,"Kevin Gausman","- - -","Kevin Gausman","- - -",2019,102.1,1671,0.25277162,"Kevin Gausman",14107,592332
2019,"José Berríos","MIN","José Berríos","MIN",2019,200.1,3132,0.23159145,"Jose Berrios",14168,621244
2019,"Hyun Jin Ryu","LAD","Hyun Jin Ryu","LAD",2019,182.2,2706,0.22544952,"Hyun Jin Ryu",14444,547943
2019,"Jorge López","KCR","Jorge López","KCR",2019,123.2,2060,0.19890511,"Jorge Lopez",14527,605347
2019,"Caleb Smith","MIA","Caleb Smith","MIA",2019,153.1,2661,0.26006192,"Caleb Smith",14875,592761
2019,"Jon Gray","COL","Jon Gray","COL",2019,150,2373,0.23547881,"Jon Gray",14916,592351
2019,"Germán Márquez","COL","Germán Márquez","COL",2019,174,2616,0.24271845,"German Marquez",15038,608566
2019,"Glenn Sparkman","KCR","Glenn Sparkman","KCR",2019,136,2275,0.13366337,"Glenn Sparkman",15200,642098
2019,"Steven Brault","PIT","Steven Brault","PIT",2019,113.1,2001,0.1980198,"Steven Brault",15291,643230
2019,"Matthew Boyd","DET","Matthew Boyd","DET",2019,185.1,3118,0.30203046,"Matthew Boyd",15440,571510
2019,"Marco Gonzales","SEA","Marco Gonzales","SEA",2019,203,3232,0.16974596,"Marco Gonzales",15467,594835
2019,"Lucas Giolito","CHW","Lucas Giolito","CHW",2019,176.2,2814,0.32340426,"Lucas Giolito",15474,608337
2019,"Antonio Senzatela","COL","Antonio Senzatela","COL",2019,124.2,2237,0.13058419,"Antonio Senzatela",15488,622608
2019,"Luis Castillo","CIN","Luis Castillo","CIN",2019,190.2,3158,0.2893726,"Luis Castillo",15689,622491
2019,"Brad Keller","KCR","Brad Keller","KCR",2019,165.1,2711,0.17207334,"Brad Keller",15734,641745
2019,"Masahiro Tanaka","NYY","Masahiro Tanaka","NYY",2019,182,2787,0.19631094,"Masahiro Tanaka",15764,547888
2019,"Adam Plutko","CLE","Adam Plutko","CLE",2019,109.1,1794,0.16883117,"Adam Plutko",15846,592644
2019,"Aaron Nola","PHI","Aaron Nola","PHI",2019,202.1,3332,0.26877934,"Aaron Nola",16149,605400
2019,"Brandon Woodruff","MIL","Brandon Woodruff","MIL",2019,121.2,1979,0.29006085,"Brandon Woodruff",16162,605540
2019,"Spencer Turnbull","DET","Spencer Turnbull","DET",2019,148.1,2661,0.22256098,"Spencer Turnbull",16207,605513
2019,"Kyle Freeland","COL","Kyle Freeland","COL",2019,104.1,1780,0.16701903,"Kyle Freeland",16256,607536
2019,"John Means","BAL","John Means","BAL",2019,155,2681,0.1899529,"John Means",16269,607644
2019,"Tyler Mahle","CIN","Tyler Mahle","CIN",2019,129.2,2211,0.23201439,"Tyler Mahle",16358,641816
2019,"Reynaldo López","CHW","Reynaldo López","CHW",2019,184,3163,0.20889988,"Reynaldo Lopez",16400,625643
2019,"Yonny Chirinos","TBR","Yonny Chirinos","TBR",2019,133.1,1985,0.21509434,"Yonny Chirinos",16401,630023
2019,"Ryan Yarbrough","TBR","Ryan Yarbrough","TBR",2019,141.2,2057,0.20781528,"Ryan Yarbrough",16502,642232
2019,"Trevor Williams","PIT","Trevor Williams","PIT",2019,145.2,2327,0.17767296,"Trevor Williams",16977,592866
2019,"Tyler Beede","SFG","Tyler Beede","SFG",2019,117,2028,0.21606119,"Tyler Beede",16981,595881
2019,"Ariel Jurado","TEX","Ariel Jurado","TEX",2019,122.1,2047,0.14972274,"Ariel Jurado",17030,642558
2019,"Pablo López","MIA","Pablo López","MIA",2019,111.1,1796,0.20255864,"Pablo Lopez",17085,641154
2019,"Domingo Germán","NYY","Domingo Germán","NYY",2019,143,2247,0.25757576,"Domingo German",17149,593334
2019,"Jalen Beeks","TBR","Jalen Beeks","TBR",2019,104.1,1821,0.19181034,"Jalen Beeks",17192,656222
2019,"Jack Flaherty","STL","Jack Flaherty","STL",2019,196.1,3179,0.2992228,"Jack Flaherty",17479,656427
2019,"Trent Thornton","TOR","Trent Thornton","TOR",2019,154.1,2759,0.22008863,"Trent Thornton",17948,663423
2019,"Michael Soroka","ATL","Michael Soroka","ATL",2019,174.2,2557,0.20256776,"Michael Soroka",18383,647336
2019,"Kenta Maeda","LAD","Kenta Maeda","LAD",2019,153.2,2433,0.27083333,"Kenta Maeda",18498,628317
2019,"Sandy Alcantara","MIA","Sandy Alcantara","MIA",2019,197.1,3091,0.18019093,"Sandy Alcantara",18684,645261
2019,"Dakota Hudson","STL","Dakota Hudson","STL",2019,174.2,2848,0.17965654,"Dakota Hudson",19206,641712
2019,"Trevor Richards","- - -","Trevor Richards","- - -",2019,135.1,2290,0.21896552,"Trevor Richards",19309,670950
2019,"Cal Quantrill","SDP","Cal Quantrill","SDP",2019,103,1781,0.20090293,"Cal Quantrill",19312,615698
2019,"Eric Lauer","SDP","Eric Lauer","SDP",2019,149.2,2510,0.21198157,"Eric Lauer",19316,641778
2019,"Joey Lucchesi","SDP","Joey Lucchesi","SDP",2019,163.2,2643,0.2303207,"Joey Lucchesi",19320,664192
2019,"Walker Buehler","LAD","Walker Buehler","LAD",2019,182.1,2838,0.2917232,"Walker Buehler",19374,621111
2019,"Shane Bieber","CLE","Shane Bieber","CLE",2019,214.1,3332,0.30151339,"Shane Bieber",19427,669456
2019,"Zach Plesac","CLE","Zach Plesac","CLE",2019,115.2,1892,0.18526316,"Zach Plesac",19979,668676
2019,"Chris Paddack","SDP","Chris Paddack","SDP",2019,140.2,2280,0.2693662,"Chris Paddack",20099,663978
2019,"Yusei Kikuchi","SEA","Yusei Kikuchi","SEA",2019,161.2,2721,0.16088766,"Yusei Kikuchi",20633,579328
2021,"Zack Greinke","HOU","Zack Greinke","HOU",2021,171,2577,0.17216643,"Zack Greinke",1943,425844
2021,"Clayton Kershaw","LAD","Clayton Kershaw","LAD",2021,121.2,1806,0.29508197,"Clayton Kershaw",2036,477132
2021,"Adam Wainwright","STL","Adam Wainwright","STL",2021,206.1,3068,0.21014493,"Adam Wainwright",2233,425794
2021,"Lance Lynn","CHW","Lance Lynn","CHW",2021,157,2608,0.27457098,"Lance Lynn",2520,458681
2021,"Max Scherzer","- - -","Max Scherzer","- - -",2021,179.1,2821,0.34054834,"Max Scherzer",3137,453286
2021,"Charlie Morton","ATL","Charlie Morton","ATL",2021,185.2,2987,0.28571429,"Charlie Morton",4676,450203
2021,"Rich Hill","- - -","Rich Hill","- - -",2021,158.2,2496,0.2269289,"Rich Hill",4806,448179
2021,"Jon Lester","- - -","Jon Lester","- - -",2021,141.1,2380,0.14513557,"Jon Lester",4930,452657
2021,"Michael Pineda","MIN","Michael Pineda","MIN",2021,109.1,1707,0.19213974,"Michael Pineda",5372,501381
2021,"Madison Bumgarner","ARI","Madison Bumgarner","ARI",2021,146.1,2294,0.20228385,"Madison Bumgarner",5524,518516
2021,"Jake Odorizzi","HOU","Jake Odorizzi","HOU",2021,104.2,1847,0.20634921,"Jake Odorizzi",6397,543606
2021,"Johnny Cueto","SFG","Johnny Cueto","SFG",2021,114.2,1878,0.2,"Johnny Cueto",6893,456501
2021,"Martín Pérez","BOS","Martín Pérez","BOS",2021,114,1860,0.19056974,"Martin Perez",6902,527048
2021,"J.A. Happ","- - -","J.A. Happ","- - -",2021,152.1,2674,0.18181818,"J.A. Happ",7410,457918
2021,"Jordan Lyles","TEX","Jordan Lyles","TEX",2021,180,2964,0.18985696,"Jordan Lyles",7593,543475
2021,"Paolo Espino","WSN","Paolo Espino","WSN",2021,109.2,1735,0.2021978,"Paolo Espino",8246,502179
2021,"Wade Miley","CIN","Wade Miley","CIN",2021,163,2592,0.18115942,"Wade Miley",8779,489119
2021,"Nathan Eovaldi","BOS","Nathan Eovaldi","BOS",2021,182.1,2927,0.2552356,"Nathan Eovaldi",9132,543135
2021,"Patrick Corbin","WSN","Patrick Corbin","WSN",2021,171.2,2750,0.19041278,"Patrick Corbin",9323,571578
2021,"Dallas Keuchel","CHW","Dallas Keuchel","CHW",2021,162,2726,0.13194444,"Dallas Keuchel",9434,572971
2021,"Garrett Richards","BOS","Garrett Richards","BOS",2021,136.2,2331,0.18638574,"Garrett Richards",9784,572070
2021,"Mike Minor","KCR","Mike Minor","KCR",2021,158.2,2621,0.22272048,"Mike Minor",10021,501985
2021,"Kyle Gibson","- - -","Kyle Gibson","- - -",2021,182,2881,0.20557029,"Kyle Gibson",10123,502043
2021,"Zack Wheeler","PHI","Zack Wheeler","PHI",2021,213.1,3205,0.29093051,"Zack Wheeler",10310,554430
2021,"Mike Foltynewicz","TEX","Mike Foltynewicz","TEX",2021,139,2236,0.16552901,"Mike Foltynewicz",10811,592314
2021,"Merrill Kelly","ARI","Merrill Kelly","ARI",2021,158,2425,0.19490255,"Merrill Kelly",11156,518876
2021,"Robbie Ray","TOR","Robbie Ray","TOR",2021,193.1,3141,0.32082794,"Robbie Ray",11486,592662
2021,"José Ureña","DET","José Ureña","DET",2021,100.2,1695,0.14692982,"Jose Urena",11589,570632
2021,"Jameson Taillon","NYY","Jameson Taillon","NYY",2021,144.1,2372,0.23217247,"Jameson Taillon",11674,592791
2021,"Matt Harvey","BAL","Matt Harvey","BAL",2021,127.2,2232,0.16323024,"Matt Harvey",11713,518774
2021,"Drew Smyly","ATL","Drew Smyly","ATL",2021,126.2,2139,0.21428571,"Drew Smyly",11760,592767
2021,"Taijuan Walker","NYM","Taijuan Walker","NYM",2021,159,2547,0.22324159,"Taijuan Walker",11836,592836
2021,"Kyle Hendricks","CHC","Kyle Hendricks","CHC",2021,181,2809,0.16687898,"Kyle Hendricks",12049,543294
2021,"Chris Bassitt","OAK","Chris Bassitt","OAK",2021,157.1,2381,0.24960754,"Chris Bassitt",12304,605135
2021,"Trevor Bauer","LAD","Trevor Bauer","LAD",2021,107.2,1787,0.31712963,"Trevor Bauer",12703,545333
2021,"Adrian Houser","MIL","Adrian Houser","MIL",2021,142.1,2352,0.17529215,"Adrian Houser",12718,605288
2021,"Sonny Gray","CIN","Sonny Gray","CIN",2021,135.1,2228,0.26956522,"Sonny Gray",12768,543243
2021,"Tyler Anderson","- - -","Tyler Anderson","- - -",2021,167,2602,0.19061166,"Tyler Anderson",12880,542881
2021,"Joe Musgrove","SDP","Joe Musgrove","SDP",2021,181.1,2938,0.27139037,"Joe Musgrove",12970,605397
2021,"Joe Ross","WSN","Joe Ross","WSN",2021,108,1700,0.23695652,"Joe Ross",12972,605452
2021,"Anthony DeSclafani","SFG","Anthony DeSclafani","SFG",2021,167.2,2558,0.22485207,"Anthony DeSclafani",13050,543101
2021,"Yu Darvish","SDP","Yu Darvish","SDP",2021,166.1,2769,0.29221733,"Yu Darvish",13074,506433
2021,"Gerrit Cole","NYY","Gerrit Cole","NYY",2021,181.1,2969,0.33471074,"Gerrit Cole",13125,543037
2021,"Eduardo Rodriguez","BOS","Eduardo Rodriguez","BOS",2021,157.2,2721,0.27407407,"Eduardo Rodriguez",13164,593958
2021,"Zach Davies","CHC","Zach Davies","CHC",2021,148,2577,0.17065868,"Zach Davies",13183,605200
2021,"Ross Stripling","TOR","Ross Stripling","TOR",2021,101.1,1686,0.21809745,"Ross Stripling",13273,548389
2021,"Steven Matz","TOR","Steven Matz","TOR",2021,150.2,2557,0.22256569,"Steven Matz",13361,571927
2021,"Marcus Stroman","NYM","Marcus Stroman","NYM",2021,179,2741,0.21643836,"Marcus Stroman",13431,573186
2021,"Blake Snell","SDP","Blake Snell","SDP",2021,128.2,2347,0.30909091,"Blake Snell",13543,605483
2021,"John Gant","- - -","John Gant","- - -",2021,110,1975,0.18737271,"John Gant",13684,607231
2021,"Max Fried","ATL","Max Fried","ATL",2021,165.2,2558,0.23688156,"Max Fried",13743,608331
2021,"Zach Eflin","PHI","Zach Eflin","PHI",2021,105.2,1615,0.2239819,"Zach Eflin",13774,621107
2021,"Alex Wood","SFG","Alex Wood","SFG",2021,138.2,2195,0.25982906,"Alex Wood",13781,622072
2021,"Alec Mills","CHC","Alec Mills","CHC",2021,119,1936,0.16827853,"Alec Mills",13834,621219
2021,"Chris Flexen","SEA","Chris Flexen","SEA",2021,179.2,2811,0.16869096,"Chris Flexen",13896,623167
2021,"Michael Wacha","TBR","Michael Wacha","TBR",2021,124.2,1974,0.22916667,"Michael Wacha",14078,608379
2021,"Kevin Gausman","SFG","Kevin Gausman","SFG",2021,192,3002,0.29290323,"Kevin Gausman",14107,592332
